time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-05-18T09:39:41.200Z,40.659,29.2,12,2.6,md,,,,,us,usp0008nar,2014-11-07T01:05:14.104Z,"3 km E of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-15T20:17:53.800Z,40.848,28.75,5,2.7,md,,,,,us,usp0008n51,2014-11-07T01:05:13.490Z,"16 km SSE of Yakuplu, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-14T13:30:35.300Z,40.617,28.59,6,2.7,md,,,,,us,usp0008n1z,2014-11-07T01:05:13.069Z,"36 km NW of Mudanya, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-10T09:11:42.600Z,40.472,29.197,10,2.7,md,,,,,us,usp0008mtu,2014-11-07T01:05:12.016Z,"5 km NE of Gemlik, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-09T11:35:13.600Z,41.037,28.368,10,2.8,md,,,,,us,usp0008mrq,2014-11-07T01:05:11.758Z,"1 km S of Selimpa?a, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-09T08:08:23.600Z,40.628,29.106,5,2.9,md,,,,,us,usp0008mrd,2014-11-07T01:05:11.719Z,"2 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-06T07:08:08.000Z,40.424,28.654,8,3.1,md,,,,,us,usp0008mjg,2014-11-07T01:05:10.911Z,"20 km WNW of Mudanya, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-05T20:43:48.000Z,40.699,29.815,10,2.9,md,,,,,us,usp0008mhm,2014-11-07T01:05:10.739Z,"1 km S of Gölcük, Turkey",earthquake,,,,,reviewed,isk,isk
1998-05-05T09:03:00.800Z,40.448,29.24,11,2.7,md,,,,,us,usp0008mgm,2014-11-07T01:05:10.526Z,"6 km NE of Umurbey, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-28T10:36:21.000Z,40.878,29.493,6,2.7,md,,,,,us,usp0008m31,2014-11-07T01:05:05.033Z,"5 km E of Balç?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-27T10:25:10.500Z,40.687,29.948,12,2.7,md,,,,,us,usp0008m19,2014-11-07T01:05:04.804Z,"0 km SE of Kar??yaka, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-26T07:18:20.700Z,40.636,29.116,7,2.8,md,,,,,us,usp0008kzm,2014-11-07T01:05:04.655Z,"1 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-26T06:31:40.500Z,40.64,29.146,5,2.7,md,,,,,us,usp0008kzg,2014-11-07T01:05:04.645Z,"1 km ESE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-22T16:35:23.500Z,41.022,28.422,10,2.7,md,,,,,us,usp0008ksa,2014-11-07T01:05:03.438Z,"3 km S of Celâliye, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-22T09:42:15.100Z,40.761,29.269,7,2.6,md,,,,,us,usp0008krr,2014-11-07T01:05:03.348Z,"10 km SSW of ?çmeler, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-18T15:39:57.700Z,40.733,29.869,13,3.2,md,,,,,us,usp0008kgy,2014-11-07T01:05:01.129Z,"4 km ENE of Gölcük, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-16T12:15:58.400Z,41.067,28.958,10,2.8,md,,,,,us,usp0008kcg,2014-11-07T01:05:00.193Z,"2 km WNW of ?i?li, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-15T16:05:35.600Z,40.625,29.175,10,3,md,,,,,us,usp0008kak,2014-11-07T01:05:00.021Z,"3 km SSE of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-14T12:31:43.100Z,41.02,29.345,10,2.6,md,,,,,us,usp0008k7y,2014-11-07T01:04:59.753Z,"9 km NE of Sultanbeyli, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-14T06:16:15.400Z,41.471,29.165,8,2.7,md,,,,,us,usp0008k6y,2014-11-07T01:04:59.666Z,"29 km NNE of Ar?köy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-05T19:26:04.000Z,40.882,28.756,9,2.7,md,,,,,us,usp0008jm8,2014-11-07T01:04:57.063Z,"13 km SSE of Yakuplu, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-04T10:51:42.100Z,41.326,28.95,10,2.8,md,,,,,us,usp0008jj8,2014-11-07T01:04:56.625Z,"11 km NNW of Ar?köy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-04T01:45:23.900Z,40.741,29.885,10,3.1,md,,,,,us,usp0008jhr,2014-11-07T01:04:56.531Z,"4 km SW of ?zmit, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-02T13:30:16.100Z,40.615,29.077,5,2.7,md,,,,,us,usp0008jex,2014-11-07T01:04:55.584Z,"4 km ESE of Kocadere, Turkey",earthquake,,,,,reviewed,isk,isk
1998-04-01T14:00:44.900Z,40.472,29.22,10,2.7,md,,,,,us,usp0008jcw,2014-11-07T01:04:54.414Z,"6 km NE of Gemlik, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-31T21:31:07.700Z,40.976,28.439,10,2.6,md,,,,,us,usp0008jbu,2014-11-07T01:04:52.516Z,"Western Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-31T07:06:22.900Z,40.64,29.13,10,2.6,md,,,,,us,usp0008jaj,2014-11-07T01:04:52.345Z,"0 km SE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-27T17:36:36.800Z,40.741,29.95,5,2.8,md,,,,,us,usp0008j4n,2014-11-07T01:04:50.917Z,"3 km SSE of ?zmit, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-24T10:04:52.300Z,40.472,29.193,11,2.7,md,,,,,us,usp0008hyn,2014-11-07T01:04:49.659Z,"5 km NNE of Gemlik, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-24T03:07:47.100Z,40.629,29.129,12,2.7,md,,,,,us,usp0008hy3,2014-11-07T01:04:49.449Z,"1 km SSE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-24T02:32:24.900Z,40.631,29.11,7,3.1,md,,,,,us,usp0008hy2,2014-11-07T01:04:49.447Z,"2 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-24T01:51:44.900Z,40.635,29.114,7,2.7,md,,,,,us,usp0008hxy,2014-11-07T01:04:49.358Z,"1 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-24T01:40:34.700Z,40.634,29.144,10,2.9,md,,,,,us,usp0008hxw,2014-11-07T01:04:49.275Z,"2 km SE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-22T13:50:14.200Z,40.727,29.664,11,2.8,md,,,,,us,usp0008hv5,2014-11-07T01:04:48.862Z,"3 km NW of Ula?l?, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-21T07:20:14.600Z,40.625,29.078,5,2.9,md,,,,,us,usp0008hss,2014-11-07T01:04:47.891Z,"4 km E of Kocadere, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-17T21:17:35.400Z,40.778,29.952,7,3.1,md,,,,,us,usp0008hmn,2014-11-07T01:04:46.555Z,"2 km NE of ?zmit, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-13T00:41:03.300Z,40.688,29.74,5,2.9,md,,,,,us,usp0008hd5,2014-11-07T01:04:45.483Z,"3 km SSW of Hal?dere, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-12T18:08:25.800Z,40.647,29.138,7,2.7,md,,,,,us,usp0008hcs,2014-11-07T01:04:45.444Z,"1 km E of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-11T07:56:40.400Z,40.901,28.332,10,2.8,md,,,,,us,usp0008hap,2014-11-07T01:04:44.811Z,"17 km S of Selimpa?a, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-10T17:53:16.200Z,40.609,29.103,6,3,md,,,,,us,usp0008h9d,2014-11-07T01:04:44.398Z,"4 km SSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-10T05:20:30.000Z,40.64,29.158,5,2.9,md,,,,,us,usp0008h8j,2014-11-07T01:04:44.319Z,"1 km SSW of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-10T00:55:05.500Z,40.647,29.156,10,3,md,,,,,us,usp0008h8b,2014-11-07T01:04:44.296Z,"1 km SW of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-09T17:18:52.600Z,40.62,29.108,10,3.2,md,,,,,us,usp0008h7u,2014-11-07T01:04:44.248Z,"3 km SSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T20:39:55.300Z,40.629,29.12,7,2.9,md,,,,,us,usp0008h6c,2014-11-07T01:04:43.766Z,"1 km SSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T20:36:11.600Z,40.648,29.117,5,3,md,,,,,us,usp0008h6b,2014-11-07T01:04:43.763Z,"0 km WNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T16:54:44.100Z,40.629,29.126,5,2.9,md,,,,,us,usp0008h65,2014-11-07T01:04:43.731Z,"1 km S of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T15:28:09.100Z,40.631,29.114,5,3,md,,,,,us,usp0008h62,2014-11-07T01:04:43.674Z,"1 km SSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T15:15:15.300Z,40.631,29.103,5,2.9,md,,,,,us,usp0008h61,2014-11-07T01:04:43.672Z,"2 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T15:14:33.100Z,40.635,29.129,10,2.7,md,,,,,us,usp0008h60,2014-11-07T01:04:43.669Z,"1 km SSE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-08T07:10:49.900Z,40.64,29.129,8,2.6,md,,,,,us,usp0008h5c,2014-11-07T01:04:43.362Z,"0 km SSE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-07T23:07:12.400Z,40.639,29.139,5,2.8,md,,,,,us,usp0008h4r,2014-11-07T01:04:43.215Z,"1 km ESE of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-07T06:24:47.200Z,40.616,29.095,6,2.9,md,,,,,us,usp0008h39,2014-11-07T01:04:42.647Z,"4 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-07T06:06:53.600Z,40.619,29.083,7,3,md,,,,,us,usp0008h37,2014-11-07T01:04:42.637Z,"4 km SW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-07T05:19:04.800Z,40.655,29.102,12,3.3,md,,,,,us,usp0008h35,2014-11-07T01:04:42.619Z,"2 km WNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-06T22:45:55.800Z,40.631,29.095,5,2.9,md,,,,,us,usp0008h2g,2014-11-07T01:04:42.339Z,"2 km WSW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-06T22:08:12.000Z,40.688,29.179,5,2.7,md,,,,,us,usp0008h2b,2014-11-07T01:04:42.329Z,"3 km NNE of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-06T12:27:40.500Z,40.66,29.14,5,2.6,md,,,,,us,usp0008h1j,2014-11-07T01:04:42.254Z,"2 km WNW of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-03-06T10:16:34.100Z,40.586,29.123,5,2.7,md,,,,,us,usp0008h1c,2014-11-07T01:04:42.234Z,"6 km S of Ç?narc?k, Turkey",earthquake,,,,,reviewed,isk,isk
1998-02-21T17:58:21.500Z,40.686,29.157,13,2.7,md,,,,,us,usp0008gd2,2014-11-07T01:04:34.693Z,"3 km N of Koruköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-02-20T11:43:05.700Z,40.647,30.3,5,2.9,md,,,,,us,usp0008gaf,2014-11-07T01:04:34.347Z,"5 km SSE of Sapanca, Turkey",earthquake,,,,,reviewed,isk,isk
1998-02-08T09:15:50.200Z,40.566,28.945,9,2.5,md,,,,,us,usp0008fp2,2014-11-07T01:04:31.187Z,"10 km SW of Kocadere, Turkey",earthquake,,,,,reviewed,isk,isk
1998-02-04T13:38:26.300Z,40.442,29.203,9,2.7,md,,,,,us,usp0008fe9,2014-11-07T01:04:28.861Z,"3 km NNE of Umurbey, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-26T00:52:31.100Z,40.833,29.098,10,2.5,md,,,,,us,usp0008ez3,2014-11-07T01:04:22.903Z,"4 km S of Adalan, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-25T10:02:43.800Z,40.845,28.26,9,3.2,md,,,,,us,usp0008ey5,2014-11-07T01:04:22.809Z,"24 km SSW of Selimpa?a, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-18T11:49:51.100Z,40.59,29.244,10,2.6,md,,,,,us,usp0008ek1,2014-11-07T01:04:21.082Z,"3 km SSE of Kad?köy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-18T05:24:39.700Z,40.786,30.066,10,2.8,md,,,,,us,usp0008ejj,2014-11-07T01:04:21.033Z,"7 km NE of Köseköy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-16T21:18:07.600Z,40.732,29.36,13,2.9,md,,,,,us,usp0008efu,2014-11-07T01:04:20.767Z,"6 km NNW of Ta?köprü, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-16T20:18:58.000Z,40.698,30.311,10,2.9,md,,,,,us,usp0008efp,2014-11-07T01:04:20.742Z,"3 km E of Sapanca, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-14T19:38:01.100Z,40.809,29.227,13,2.6,md,,,,,us,usp0008ebj,2014-11-07T01:04:20.282Z,"8 km WSW of ?çmeler, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-14T06:51:33.700Z,41.341,29.3,10,2.7,md,,,,,us,usp0008eaa,2014-11-07T01:04:20.140Z,"27 km ENE of Ar?köy, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-14T01:46:20.300Z,40.706,29.784,6,2.7,md,,,,,us,usp0008e9u,2014-11-07T01:04:20.061Z,"2 km ESE of Hal?dere, Turkey",earthquake,,,,,reviewed,isk,isk
1998-01-07T10:27:43.580Z,40.515,29.205,5,2.7,md,,,,0.5,us,usp0008dw8,2014-11-07T01:04:17.905Z,"9 km WNW of Orhangazi, Turkey",earthquake,,,,,reviewed,us,isk
1998-01-06T17:25:49.640Z,40.495,28.908,10,2.7,md,,,,0.17,us,usp0008dv2,2014-11-07T01:04:17.779Z,"13 km N of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1997-12-07T15:57:50.470Z,40.676,29.724,10,2.8,md,,,,0.16,us,usp0008c6v,2014-11-07T01:04:05.806Z,"4 km SE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-12-07T15:39:03.060Z,40.71,30.024,10,2.7,md,,,,0.22,us,usp0008c6u,2014-11-07T01:04:05.805Z,"3 km ESE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1997-12-06T09:42:54.860Z,40.493,29.273,10,2.6,md,,,,0.6,us,usp0008c1x,2014-11-07T01:04:05.146Z,"3 km W of Orhangazi, Turkey",earthquake,,,,,reviewed,us,isk
1997-11-28T12:54:52.580Z,40.458,29.231,10,2.8,md,,,,0.44,us,usp0008bfm,2014-11-07T01:03:58.109Z,"6 km NE of Umurbey, Turkey",earthquake,,,,,reviewed,us,isk
1997-11-14T15:38:21.770Z,40.62,29.85,10,2.8,md,,,,0.38,us,usp0008ans,2014-11-07T01:03:54.201Z,"7 km SW of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1997-10-11T23:25:49.410Z,40.417,28.824,10,2.6,md,,,,0.18,us,usp00088wb,2014-11-07T01:03:41.225Z,"6 km NW of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1997-10-09T15:18:18.920Z,40.685,30.242,10,2.5,md,,,,0.6,us,usp00088sy,2014-11-07T01:03:40.755Z,"2 km WSW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-07-06T10:19:48.300Z,40.428,28.943,10,2.6,md,,,,0.32,us,usp00084f1,2014-11-07T01:03:05.978Z,"7 km NE of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1997-04-07T13:05:36.710Z,41.183,28.771,10,2.6,md,,,,0.66,us,usp0008040,2014-11-07T01:02:31.179Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1997-03-31T12:57:25.340Z,41.083,28.789,10,2.6,md,,,,0.04,us,usp0007zry,2014-11-07T01:02:24.564Z,"1 km SW of Ba?ak?ehir, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-29T21:20:58.340Z,40.72,29.958,10,3.5,md,,,,0.42,us,usp0007zpn,2014-11-07T01:02:24.252Z,"2 km W of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-28T22:54:34.850Z,40.687,29.828,10,2.8,md,,,,0.89,us,usp0007zne,2014-11-07T01:02:24.059Z,"0 km SW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-28T10:30:30.390Z,40.556,29.299,10,2.6,md,,,,0.82,us,usp0007zmk,2014-11-07T01:02:23.488Z,"5 km WNW of Yeniköy, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-28T04:01:22.860Z,40.691,29.719,10,3,md,,,,0.14,us,usp0007zkq,2014-11-07T01:02:23.420Z,"2 km SE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-26T15:30:19.080Z,41.118,28.756,10,2.6,md,,,,0.57,us,usp0007zfs,2014-11-07T01:02:23.031Z,"4 km NW of Ba?ak?ehir, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-26T05:45:11.030Z,40.699,29.02,10,2.6,md,,,,0.37,us,usp0007zen,2014-11-07T01:02:22.916Z,"7 km N of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-04T01:27:46.580Z,40.712,29.838,10,3,md,,,,0.5,us,usp0007y7x,2014-11-07T01:02:16.733Z,"1 km ESE of Gölcük, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-02T23:59:14.960Z,40.732,29.754,5,2.7,md,,,,0.6,us,usp0007y5m,2014-11-07T01:02:16.064Z,"1 km N of Hal?dere, Turkey",earthquake,,,,,reviewed,us,isk
1997-03-01T20:21:44.030Z,40.439,29.099,5,3,md,,,,0.4,us,usp0007y3f,2014-11-07T01:02:15.233Z,"3 km S of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-28T21:54:46.640Z,40.666,29.174,10,2.7,md,,,,0.74,us,usp0007y19,2014-11-07T01:02:12.272Z,"1 km NE of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-27T08:25:28.330Z,40.639,29.541,10,3.1,md,,,,0.31,us,usp0007xw7,2014-11-07T01:02:11.711Z,"4 km NNW of Yalakdere, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-22T19:39:56.820Z,40.695,29.68,10,3.1,md,,,,0.42,us,usp0007xnm,2014-11-07T01:02:10.892Z,"1 km SW of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-20T19:24:21.070Z,40.45,28.893,10,2.6,md,,,,1.22,us,usp0007xj4,2014-11-07T01:02:10.229Z,"8 km N of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-19T18:38:33.990Z,40.759,30.233,10,2.8,md,,,,0.28,us,usp0007xgg,2014-11-07T01:02:10.007Z,"8 km NNW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-19T14:39:37.100Z,40.679,29.718,10,2.6,md,,,,0.25,us,usp0007xgb,2014-11-07T01:02:09.967Z,"3 km SSE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-19T12:39:09.210Z,40.683,29.825,15,2.9,md,,,,0.3,us,usp0007xg6,2014-11-07T01:02:09.956Z,"1 km SW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-19T11:13:15.360Z,40.71,29.656,10,2.7,md,,,,0.12,us,usp0007xg3,2014-11-07T01:02:09.951Z,"3 km W of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-19T10:55:36.380Z,40.708,29.755,10,3,md,,,,0.41,us,usp0007xg1,2014-11-07T01:02:09.947Z,"0 km SSE of Hal?dere, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T21:07:11.580Z,40.703,29.801,5,3.1,md,,,,0.37,us,usp0007x59,2014-11-07T01:02:08.664Z,"1 km SW of Gölcük, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T20:44:11.400Z,40.7,29.713,10,2.8,md,,,,0.58,us,usp0007x58,2014-11-07T01:02:08.662Z,"1 km ESE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T19:45:23.090Z,40.709,29.936,10,3,md,,,,0.5,us,usp0007x55,2014-11-07T01:02:08.645Z,"1 km NNW of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T15:49:52.790Z,40.723,30.203,10,3,md,,,,0.27,us,usp0007x4x,2014-11-07T01:02:08.614Z,"6 km WNW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T15:47:26.190Z,40.748,30.216,10,3,md,,,,0.44,us,usp0007x4w,2014-11-07T01:02:08.612Z,"7 km NW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T15:27:53.830Z,40.758,30.178,10,3,md,,,,0.17,us,usp0007x4t,2014-11-07T01:02:08.608Z,"10 km NW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T14:21:06.170Z,40.71,30.261,10,3.1,md,,,,0.22,us,usp0007x4r,2014-11-07T01:02:08.603Z,"2 km NNW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T14:19:07.600Z,40.694,29.728,10,2.7,md,,,,0.13,us,usp0007x4q,2014-11-07T01:02:08.601Z,"3 km ESE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T13:57:44.700Z,40.688,30.125,10,3.4,md,,,,0.62,us,usp0007x4p,2014-11-07T01:02:08.599Z,"11 km ESE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T13:13:52.280Z,40.718,29.803,10,2.7,md,,,,0.7,us,usp0007x4m,2014-11-07T01:02:08.596Z,"1 km WNW of Gölcük, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-12T13:08:34.870Z,40.714,30.054,10,3.2,md,,,,0.55,us,usp0007x4k,2014-11-07T01:02:08.595Z,"5 km SE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-11T17:39:21.370Z,40.732,30.26,10,3.3,md,,,,0.6,us,usp0007x3a,2014-11-07T01:02:08.324Z,"4 km N of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-11T04:19:05.300Z,40.673,29.969,10,3,md,,,,0.64,us,usp0007x2k,2014-11-07T01:02:08.120Z,"1 km S of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-01T14:02:21.600Z,40.432,29.365,10,2.7,md,,,,0.78,us,usp0007wmn,2014-11-07T01:02:03.575Z,"5 km NW of Sölöz, Turkey",earthquake,,,,,reviewed,us,isk
1997-02-01T10:39:03.930Z,40.491,29.29,10,3.4,md,,,,0.59,us,usp0007wme,2014-11-07T01:02:03.436Z,"1 km W of Orhangazi, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-29T22:22:06.280Z,40.692,30.039,10,3.2,md,,,,0.5,us,usp0007e6c,2014-11-07T00:59:59.770Z,"5 km SE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-29T18:51:33.350Z,40.672,30.018,5,2.6,md,,,,0.1,us,usp0007e62,2014-11-07T00:59:59.736Z,"4 km ESE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-29T18:11:29.170Z,40.699,30.057,10,3.2,md,,,,0.4,us,usp0007e5z,2014-11-07T00:59:59.727Z,"6 km SE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-26T06:31:45.860Z,40.588,29.039,10,2.8,md,,,,0.7,us,usp0007dyf,2014-11-07T00:59:58.752Z,"4 km S of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-25T18:17:43.040Z,40.422,29.3,10,2.6,md,,,,1.1,us,usp0007dxd,2014-11-07T00:59:58.648Z,"7 km S of Orhangazi, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-24T05:59:05.400Z,40.702,29.969,5,2.8,md,,,,0.4,us,usp0007dte,2014-11-07T00:59:57.604Z,"1 km N of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-23T18:14:50.060Z,40.774,30.043,10,2.8,md,,,,0.9,us,usp0007ds9,2014-11-07T00:59:57.494Z,"4 km NE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-19T14:12:39.020Z,40.787,29.229,10,2.8,md,,,,1.1,us,usp0007dfz,2014-11-07T00:59:56.318Z,"9 km SW of ?çmeler, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-17T13:01:02.990Z,40.823,29.173,10,2.6,md,,,,0.4,us,usp0007d4y,2014-11-07T00:59:54.590Z,"6 km SE of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-16T04:37:47.810Z,40.711,30.02,10,3.1,md,,,,0.8,us,usp0007d07,2014-11-07T00:59:53.918Z,"2 km ESE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-15T02:10:23.790Z,40.758,30.039,10,3.1,md,,,,0.9,us,usp0007cy3,2014-11-07T00:59:53.728Z,"3 km NE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-14T07:20:55.790Z,40.717,29.977,10,2.8,md,,,,0.3,us,usp0007cwg,2014-11-07T00:59:53.429Z,"1 km SW of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-14T03:46:36.420Z,40.693,29.982,10,2.6,md,,,,0.2,us,usp0007cw5,2014-11-07T00:59:53.344Z,"1 km ENE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-14T02:13:16.510Z,40.686,29.976,10,2.9,md,,,,0.5,us,usp0007cvy,2014-11-07T00:59:53.330Z,"0 km ESE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-14T01:35:49.430Z,40.716,30.026,10,3.5,md,,,,0.5,us,usp0007cvw,2014-11-07T00:59:53.326Z,"3 km SSE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-13T09:12:55.910Z,40.839,28.808,10,2.9,md,,,,0.2,us,usp0007cur,2014-11-07T00:59:53.240Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1996-02-11T07:43:30.280Z,40.68,29.996,10,2.8,md,,,,0.6,us,usp0007cr0,2014-11-07T00:59:52.304Z,"2 km ESE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1996-02-10T20:19:27.130Z,40.641,29.884,10,2.6,md,,,,0.8,us,usp0007cq8,2014-11-07T00:59:52.238Z,"3 km SW of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
